time,steps
2017-05-05 22:22:54,11
2017-05-06 04:37:00,15
2017-05-07 02:32:25,9
2017-05-07 07:31:22,13
2017-05-09 18:56:02,13
2017-05-10 08:40:24,15
2017-05-11 14:29:24,14
2017-05-11 18:54:36,15
2017-05-11 23:38:53,9
2017-05-12 08:06:36,15
2017-05-12 19:59:53,18
2017-05-13 01:11:47,14
2017-05-13 13:35:29,8
2017-05-14 04:22:10,18
2017-05-14 10:16:18,14
2017-05-15 07:07:35,17
2017-05-15 15:43:26,7
2017-05-16 07:21:42,17
2017-05-17 03:28:19,9
2017-05-17 05:43:12,15
2017-05-17 08:14:35,19
2017-05-17 09:07:16,20
2017-05-17 12:56:45,14
2017-05-17 21:31:56,3
2017-05-18 15:58:45,16
2017-05-18 20:22:08,5
2017-05-18 23:47:11,12
2017-05-19 07:17:24,13
2017-05-19 14:05:37,23
2017-05-21 07:29:07,23
2017-05-21 08:09:00,17
2017-05-21 14:08:22,12
2017-05-22 03:02:44,15
2017-05-22 12:16:56,14
2017-05-22 19:31:15,16
2017-05-24 04:17:03,9
2017-05-24 11:23:48,17
2017-05-24 21:27:28,11
2017-05-25 22:49:06,15
2017-05-26 13:08:36,18
2017-05-26 14:00:09,13
2017-05-26 15:41:32,19
2017-05-27 00:11:45,8
2017-05-27 17:39:10,15
2017-05-28 09:12:33,21
2017-05-29 21:23:38,13
2017-05-31 05:33:53,18
2017-06-01 04:41:09,24
2017-06-02 02:42:06,11
2017-06-03 07:18:24,13
2017-06-04 03:05:45,11
2017-06-04 11:46:14,13
2017-06-04 16:01:30,8
2017-06-04 17:54:35,21
2017-06-06 14:04:17,13
2017-06-08 00:18:07,17
2017-06-08 11:57:11,14
2017-06-09 11:07:39,11
2017-06-09 11:13:32,14
2017-06-09 14:11:52,13
2017-06-09 18:45:38,16
2017-06-10 05:15:57,24
2017-06-10 10:00:03,16
2017-06-10 11:26:44,17
2017-06-10 19:39:28,15
2017-06-11 03:08:17,24
2017-06-11 03:13:55,14
2017-06-13 23:27:01,11
2017-06-16 04:12:39,14
2017-06-16 09:22:30,9
2017-06-17 03:34:45,18
2017-06-17 04:29:24,11
2017-06-17 18:19:46,16
2017-06-17 20:20:50,14
2017-06-18 05:27:02,17
2017-06-18 13:02:52,17
2017-06-18 15:24:12,10
2017-06-19 02:15:14,19
2017-06-19 09:31:24,15
2017-06-19 13:02:18,17
2017-06-19 15:57:03,20
2017-06-19 16:54:03,17
2017-06-19 20:37:07,16
2017-06-19 21:34:11,19
2017-06-20 07:52:38,15
2017-06-21 04:25:56,8
2017-06-22 09:08:40,12
2017-06-24 08:57:08,16
2017-06-24 14:38:47,18
2017-06-26 20:32:24,4
2017-06-27 18:13:15,16
2017-06-28 11:46:15,25
2017-06-29 07:32:57,15
2017-06-29 18:58:54,15
2017-06-29 19:25:48,15
2017-06-30 08:10:58,8
2017-06-30 15:33:01,20
2017-06-30 20:50:04,13
2017-06-30 22:10:01,9
2017-07-01 01:30:47,18
2017-07-01 02:46:48,16
2017-07-01 19:27:32,9
2017-07-02 09:21:51,16
2017-07-03 01:54:07,18
2017-07-03 14:50:43,13
2017-07-03 17:58:18,16
2017-07-04 07:37:59,11
2017-07-04 08:46:54,14
2017-07-04 13:53:31,16
2017-07-05 00:35:02,16
2017-07-05 18:28:28,21
2017-07-06 12:31:06,16
2017-07-06 14:44:01,26
2017-07-06 21:17:47,15
2017-07-08 06:00:21,11
2017-07-08 06:57:04,12
2017-07-09 20:51:04,14
2017-07-11 04:19:19,19
2017-07-11 18:10:33,17
2017-07-13 03:15:58,19
2017-07-13 08:07:57,8
2017-07-13 17:15:27,22
2017-07-14 04:32:25,10
2017-07-15 00:48:29,10
2017-07-15 05:41:57,16
2017-07-17 16:27:30,27
2017-07-17 16:52:08,20
2017-07-17 23:43:46,8
2017-07-18 14:44:43,17
2017-07-18 21:01:54,16
2017-07-19 09:30:09,15
2017-07-19 18:57:03,18
2017-07-20 03:40:29,21
2017-07-20 09:19:58,16
2017-07-21 06:36:36,14
2017-07-21 15:09:01,23
2017-07-22 01:53:10,16
2017-07-22 03:02:39,18
2017-07-23 03:58:36,10
2017-07-23 08:59:36,17
2017-07-23 14:18:47,11
2017-07-24 00:42:21,10
2017-07-24 08:07:33,14
2017-07-24 16:23:38,22
2017-07-25 18:50:37,15
2017-07-27 18:44:11,18
2017-07-27 19:51:20,12
2017-07-29 05:51:01,21
2017-07-29 20:45:09,12
2017-07-30 13:31:11,15
2017-07-30 20:38:36,22
2017-07-30 22:09:13,14
2017-07-30 22:25:29,13
2017-07-31 04:13:29,14
2017-07-31 15:34:59,18
2017-07-31 18:39:30,12
2017-07-31 22:27:41,16
2017-08-01 11:02:49,16
2017-08-01 13:13:21,20
2017-08-01 20:59:49,22
2017-08-03 22:43:07,13
2017-08-05 18:17:26,16
2017-08-06 22:20:50,10
2017-08-07 09:31:57,15
2017-08-07 11:41:06,16
2017-08-09 21:16:57,13
2017-08-10 01:54:50,15
2017-08-10 18:14:09,12
2017-08-11 04:30:48,19
2017-08-13 11:18:59,9
2017-08-13 14:48:18,11
2017-08-14 01:56:25,12
2017-08-15 00:19:19,16
2017-08-15 14:28:19,20
2017-08-16 15:49:54,14
2017-08-16 22:41:23,9
2017-08-17 16:15:32,14
2017-08-17 21:46:14,17
2017-08-18 06:29:43,15
2017-08-18 09:34:50,14
2017-08-18 14:49:22,13
2017-08-22 14:09:34,22
2017-08-22 15:59:52,15
2017-08-23 02:32:39,13
2017-08-25 11:58:42,23
2017-08-25 16:30:24,20
2017-08-26 00:25:44,19
2017-08-26 18:38:16,12
2017-08-26 20:02:23,21
2017-08-27 15:41:35,8
2017-08-27 21:44:44,12
2017-08-28 14:29:57,16
2017-08-29 18:47:53,18
2017-08-31 08:07:41,16
2017-08-31 15:51:15,15
2017-08-31 23:58:06,17
2017-09-02 01:14:56,15
2017-09-02 17:20:30,16
2017-09-03 01:50:39,12
2017-09-03 08:43:16,19
2017-09-04 00:39:02,14
2017-09-04 09:14:07,19
2017-09-05 05:47:18,14
2017-09-05 18:05:11,16
2017-09-07 08:09:41,13
2017-09-08 07:16:31,17
2017-09-09 07:11:17,17
2017-09-10 14:30:15,10
2017-09-11 20:08:54,18
2017-09-12 17:17:47,16
2017-09-12 23:57:37,16
2017-09-13 04:10:40,16
2017-09-13 21:30:34,12
2017-09-14 09:07:43,18
2017-09-14 20:44:48,15
2017-09-15 04:02:14,18
2017-09-15 15:31:52,14
2017-09-18 09:57:49,19
2017-09-18 17:38:50,17
2017-09-19 02:36:16,13
2017-09-19 22:55:10,17
2017-09-20 03:25:29,16
2017-09-20 07:55:17,21
2017-09-23 15:40:13,16
2017-09-23 22:15:08,16
2017-09-23 23:35:46,17
2017-09-24 20:38:40,16
2017-09-25 08:52:11,19
2017-09-26 07:49:23,19
2017-09-26 11:39:46,14
2017-09-26 21:23:52,11
2017-09-27 01:49:47,18
2017-09-27 12:22:01,15
2017-09-28 04:18:23,19
2017-09-28 09:15:52,15
2017-09-29 02:40:06,20
2017-09-30 13:30:36,22
2017-10-02 23:31:09,11
2017-10-03 12:08:02,10
2017-10-03 18:43:08,26
2017-10-04 17:22:38,14
2017-10-04 18:07:09,6
2017-10-05 05:28:28,17
2017-10-05 18:38:19,19
2017-10-05 19:40:45,12
2017-10-07 18:54:13,12
2017-10-08 00:56:11,18
2017-10-08 14:48:09,17
2017-10-09 02:08:52,18
2017-10-09 15:58:46,8
2017-10-10 11:58:42,13
2017-10-10 19:15:18,9
2017-10-10 19:15:49,24
2017-10-11 03:52:55,20
2017-10-11 23:04:37,17
2017-10-12 10:59:02,24
2017-10-12 19:48:31,13
2017-10-13 07:15:55,18
2017-10-16 22:03:43,10
2017-10-16 22:26:34,20
2017-10-17 02:47:21,14
2017-10-18 08:30:59,18
2017-10-18 09:26:44,14
2017-10-18 22:09:46,15
2017-10-18 23:36:34,18
2017-10-19 15:35:35,14
2017-10-21 21:40:58,12
2017-10-22 01:16:01,8
2017-10-22 11:25:18,19
2017-10-22 12:49:01,19
2017-10-23 04:56:36,17
2017-10-23 08:27:56,13
2017-10-24 02:42:47,18
2017-10-26 03:36:56,11
2017-10-26 17:03:33,15
2017-10-27 07:09:33,18
2017-10-27 18:02:22,13
2017-10-27 20:06:08,16
2017-10-27 21:45:09,16
2017-10-27 22:50:10,18
2017-10-28 10:56:15,16
2017-10-28 11:05:54,10
2017-10-28 15:37:41,23
2017-10-28 21:05:30,17
2017-10-29 08:46:50,15
2017-10-29 21:10:57,20
2017-10-31 04:55:36,19
2017-10-31 06:04:21,24
2017-10-31 08:10:16,23
2017-11-01 00:01:06,19
2017-11-01 10:10:18,12
2017-11-02 09:20:14,9
2017-11-02 15:00:50,17
2017-11-05 08:35:20,19
2017-11-07 00:39:56,14
2017-11-07 16:49:51,14
2017-11-07 22:25:03,17
2017-11-09 08:20:52,8
2017-11-09 12:01:39,19
2017-11-09 15:05:10,12
2017-11-10 08:22:29,21
2017-11-10 10:05:45,15
2017-11-12 21:01:33,16
2017-11-13 02:56:52,10
2017-11-14 04:51:56,14
2017-11-14 10:30:15,15
2017-11-14 20:47:10,10
2017-11-16 11:15:33,15
2017-11-18 03:07:11,11
2017-11-18 18:53:22,9
2017-11-19 21:55:12,12
2017-11-20 02:04:55,15
2017-11-20 04:50:20,20
2017-11-20 13:18:21,19
2017-11-20 21:18:47,22
2017-11-21 06:22:26,8
2017-11-21 17:24:10,14
2017-11-22 00:24:54,20
2017-11-22 21:19:08,16
2017-11-24 03:24:58,16
2017-11-24 13:12:08,17
2017-11-25 00:12:20,14
2017-11-25 12:58:45,12
2017-11-25 20:08:40,14
2017-11-25 20:17:21,11
2017-11-26 20:27:51,16
2017-11-28 08:16:01,10
2017-11-28 14:57:36,9
2017-11-28 17:18:57,15
2017-11-28 18:25:59,12
2017-11-29 04:56:13,18
2017-11-29 18:18:53,12
2017-11-30 19:14:34,16
2017-12-01 07:58:25,19
2017-12-03 08:07:50,16
2017-12-03 13:33:14,15
2017-12-03 15:16:04,17
2017-12-03 21:01:05,7
2017-12-04 05:47:50,14
2017-12-06 01:01:37,12
2017-12-06 12:36:34,14
2017-12-07 11:15:16,10
2017-12-08 12:17:40,13
2017-12-08 15:35:51,11
2017-12-08 21:43:24,14
2017-12-09 00:33:23,28
2017-12-09 04:28:31,8
2017-12-09 15:34:20,17
2017-12-10 01:01:38,20
2017-12-10 01:17:27,15
2017-12-10 04:34:31,6
2017-12-10 15:03:46,19
2017-12-11 10:45:38,10
2017-12-11 17:00:24,12
2017-12-12 02:20:58,17
2017-12-12 09:47:06,16
2017-12-13 09:25:10,12
2017-12-13 10:17:43,14
2017-12-14 04:30:21,19
2017-12-16 06:59:06,10
2017-12-16 09:27:50,17
2017-12-18 02:19:45,14
2017-12-18 19:24:11,11
2017-12-18 20:54:48,13
2017-12-19 07:51:53,18
2017-12-20 08:53:53,17
2017-12-20 10:09:40,14
2017-12-20 13:35:50,18
2017-12-20 17:01:19,11
2017-12-23 03:29:18,18
2017-12-23 20:58:35,14
2017-12-24 07:11:47,14
2017-12-24 11:13:22,16
2017-12-24 13:04:10,7
2017-12-25 06:33:19,17
2017-12-26 03:34:29,19
2017-12-26 05:03:47,19
2017-12-26 18:57:36,14
2017-12-27 20:19:02,15
2017-12-29 06:12:41,17
2017-12-29 08:30:55,11
2017-12-29 17:09:37,21
2017-12-30 05:32:36,16
2017-12-30 05:40:16,5
2017-12-30 14:06:48,18
2017-12-31 08:39:21,19
2017-12-31 13:53:46,15
2018-01-01 06:57:17,12
2018-01-02 02:27:07,14
2018-01-02 15:26:45,12
2018-01-02 19:15:02,9
2018-01-02 23:01:51,15
2018-01-03 04:38:21,8
2018-01-03 14:29:19,13
2018-01-05 16:59:59,17
2018-01-06 17:47:00,17
2018-01-06 19:18:01,13
2018-01-06 20:19:52,19
2018-01-07 06:35:51,10
2018-01-07 22:15:33,17
2018-01-09 13:32:50,13
2018-01-10 04:52:34,11
2018-01-10 12:07:53,13
2018-01-10 13:51:28,22
2018-01-13 01:50:53,12
2018-01-13 08:35:07,14
2018-01-13 13:01:54,13
2018-01-13 13:38:19,15
2018-01-14 01:22:58,18
2018-01-14 20:26:04,16
2018-01-16 06:33:53,11
2018-01-17 02:27:12,17
2018-01-18 11:57:42,19
2018-01-18 19:44:44,15
2018-01-19 08:56:06,14
2018-01-21 09:36:17,23
2018-01-21 11:13:44,14
2018-01-21 15:49:28,11
2018-01-21 20:05:53,17
2018-01-22 14:43:20,10
2018-01-22 23:53:59,21
2018-01-23 00:26:32,20
2018-01-23 10:03:07,20
2018-01-23 21:40:50,14
2018-01-23 22:35:27,20
2018-01-23 23:36:46,13
2018-01-23 23:49:03,18
2018-01-24 06:29:38,23
2018-01-24 21:49:38,18
2018-01-25 19:20:27,20
2018-01-26 04:25:51,18
2018-01-26 20:00:21,8
2018-01-27 08:07:35,13
2018-01-27 13:54:13,14
2018-01-28 00:39:46,9
2018-01-28 04:08:52,16
2018-01-28 11:27:23,12
2018-01-28 17:01:11,15
2018-01-28 19:39:57,17
2018-01-29 08:58:52,22
2018-01-29 09:58:53,16
2018-01-31 14:13:34,10
2018-02-01 00:39:17,11
2018-02-02 08:39:53,19
2018-02-02 11:17:24,18
2018-02-03 00:11:39,16
2018-02-04 14:11:06,20
2018-02-04 18:52:24,17
2018-02-04 21:53:29,10
2018-02-05 00:25:50,15
2018-02-05 22:28:01,15
2018-02-07 04:29:51,23
2018-02-07 04:40:12,9
2018-02-08 03:24:29,14
2018-02-08 05:53:34,21
2018-02-08 07:09:27,21
2018-02-08 15:51:49,23
2018-02-11 07:22:33,16
2018-02-11 07:25:48,11
2018-02-11 09:58:49,10
2018-02-12 08:34:45,16
2018-02-12 18:16:18,17
2018-02-12 19:55:24,20
2018-02-12 21:40:53,15
2018-02-13 00:29:31,17
2018-02-13 07:51:42,17
2018-02-14 03:00:58,14
2018-02-14 07:30:29,13
2018-02-14 20:16:46,16
2018-02-15 02:35:33,22
2018-02-15 07:05:42,5
2018-02-15 18:50:40,17
2018-02-16 22:44:25,20
2018-02-17 04:55:28,21
