time,steps
2017-06-23 11:12:53,10258
2017-06-23 17:33:38,9662
2017-06-24 23:31:12,6208
2017-07-03 03:43:54,832
2017-07-04 03:45:11,9901
2017-07-10 22:25:37,6912
2017-07-11 22:55:56,419
2017-07-12 21:02:52,8603
2017-07-13 20:04:07,6033
2017-07-14 06:37:29,9928
2017-07-14 21:58:37,2754
2017-07-17 16:33:54,2171
2017-07-24 21:54:36,6388
2017-07-25 10:44:20,7863
2017-07-28 02:28:06,1734
2017-07-28 14:38:31,8293
2017-07-29 08:34:02,1625
2017-08-03 05:56:02,6455
2017-08-04 08:23:14,9215
2017-08-05 18:44:17,4226
2017-08-07 07:44:16,4873
2017-08-07 13:06:35,8544
2017-08-09 12:45:26,12842
2017-08-09 15:58:42,2212
2017-08-11 04:53:45,9527
2017-08-14 16:21:20,4143
2017-08-15 21:19:50,4714
2017-08-17 15:13:54,3679
2017-08-18 23:26:12,4435
2017-08-20 17:08:12,6903
2017-08-24 18:18:26,4579
2017-08-25 15:10:19,5078
2017-08-25 19:02:53,8894
2017-08-26 00:43:17,5051
2017-08-29 00:27:19,4348
2017-09-01 01:17:35,9820
2017-09-03 07:39:04,6254
2017-09-05 19:07:43,4119
2017-09-06 08:48:56,9698
2017-09-07 11:04:12,2374
2017-09-08 20:24:05,9881
2017-09-13 18:18:58,6036
2017-09-17 19:13:14,4783
2017-09-17 22:49:51,5629
2017-09-19 13:28:13,3942
2017-09-22 02:00:20,8049
2017-09-22 07:39:04,4717
2017-09-23 03:40:59,2226
2017-09-24 04:14:02,7900
2017-09-24 12:45:36,13017
2017-09-25 06:19:17,5322
2017-09-26 18:03:31,6843
2017-09-28 09:09:52,8350
2017-09-28 14:17:23,3792
2017-09-29 23:30:26,5642
2017-09-30 19:20:03,7353
2017-10-03 16:09:33,9596
2017-10-07 19:58:26,8464
2017-10-09 23:49:58,2286
2017-10-17 23:04:13,4783
2017-10-21 04:22:28,9105
2017-10-22 00:14:09,5101
2017-10-22 22:25:37,4733
2017-10-27 15:21:25,6510
2017-10-28 09:45:25,10825
2017-11-04 00:28:02,8653
2017-11-05 06:39:09,917
2017-11-07 11:00:11,8199
2017-11-07 22:43:38,473
2017-11-08 07:18:31,5877
2017-11-11 23:42:51,4358
2017-11-13 05:51:02,5343
2017-11-15 05:28:46,3942
2017-11-16 02:42:31,6801
2017-11-17 21:53:27,3165
2017-11-18 14:04:12,11059
2017-11-23 06:44:51,6864
2017-11-24 15:10:52,11998
2017-11-24 21:33:14,5914
2017-11-25 19:56:37,7900
2017-12-02 00:46:03,5967
2017-12-06 18:49:22,9569
2017-12-07 22:15:07,754
2017-12-09 15:22:09,7559
2017-12-09 23:04:00,4917
2017-12-12 10:58:02,5365
2017-12-12 13:01:32,6259
2017-12-15 10:14:22,5601
2017-12-16 06:49:53,5059
2017-12-16 09:39:24,2326
2017-12-16 12:58:23,2842
2017-12-18 22:04:28,9255
2017-12-21 20:08:14,4742
2017-12-25 04:25:13,9205
2017-12-27 06:34:50,224
2017-12-28 02:24:23,8942
2017-12-30 14:28:40,9450
2017-12-30 15:09:18,4483
2017-12-31 11:29:31,5927
2018-01-03 03:03:36,1935
2018-01-10 03:31:05,4731
2018-01-13 14:30:18,6477
2018-01-13 18:25:32,6306
2018-01-19 00:14:11,5859
2018-01-22 18:45:24,4762
2018-01-24 10:04:30,3971
2018-01-27 04:19:38,3598
2018-01-27 22:08:12,9223
2018-01-30 09:30:01,9757
2018-02-03 14:06:03,7303
2018-02-05 08:53:25,5282
2018-02-07 14:48:59,9770
2018-02-08 16:18:03,3031
2018-02-08 19:22:55,5845
2018-02-09 01:40:18,10811
2018-02-10 17:58:11,4487
2018-02-13 03:05:50,873
2018-02-13 12:52:41,3987
2018-02-15 16:49:47,7612
2018-02-17 13:06:04,6499
