time,steps
2017-07-15 02:40:02,270
2017-07-15 09:31:46,440
2017-07-15 14:14:35,346
2017-07-17 00:19:07,373
2017-07-17 05:16:06,640
2017-07-18 11:01:44,486
2017-07-19 00:27:01,473
2017-07-19 10:37:14,284
2017-07-19 22:45:38,508
2017-07-24 02:29:40,528
2017-07-24 17:43:26,576
2017-07-25 04:40:01,665
2017-07-25 17:39:42,504
2017-07-26 15:56:20,400
2017-07-27 16:31:36,651
2017-07-29 06:20:03,440
2017-07-31 05:03:29,403
2017-08-03 00:02:48,468
2017-08-03 06:42:12,201
2017-08-03 07:49:14,626
2017-08-03 13:39:43,559
2017-08-04 04:20:08,305
2017-08-04 14:49:29,382
2017-08-05 12:37:30,549
2017-08-05 12:50:28,409
2017-08-08 08:49:07,337
2017-08-08 18:08:02,246
2017-08-08 18:57:25,357
2017-08-08 20:58:50,385
2017-08-09 15:11:19,449
2017-08-11 02:30:03,677
2017-08-11 22:32:40,557
2017-08-15 02:22:44,500
2017-08-16 09:31:53,458
2017-08-16 12:14:13,527
2017-08-16 14:44:00,461
2017-08-17 18:40:20,485
2017-08-17 19:21:09,621
2017-08-19 16:20:58,562
2017-08-19 22:47:42,343
2017-08-20 07:37:25,439
2017-08-20 08:45:12,467
2017-08-21 06:16:39,552
2017-08-22 04:54:13,467
2017-08-22 15:58:44,449
2017-08-23 05:28:21,548
2017-08-23 07:16:10,518
2017-08-23 18:35:16,636
2017-08-23 21:37:35,541
2017-08-24 01:23:02,430
2017-08-24 05:06:24,485
2017-08-24 14:52:45,566
2017-08-25 05:11:39,452
2017-08-25 06:57:36,394
2017-08-26 01:41:56,556
2017-08-26 17:51:19,473
2017-08-26 19:20:07,561
2017-08-28 17:31:01,477
2017-08-29 05:09:57,549
2017-09-03 14:54:26,352
2017-09-05 11:57:31,471
2017-09-06 13:06:11,695
2017-09-07 08:04:36,377
2017-09-07 18:59:48,527
2017-09-09 14:05:12,432
2017-09-09 14:14:23,551
2017-09-11 09:46:10,550
2017-09-12 05:11:32,519
2017-09-12 08:46:51,415
2017-09-12 11:03:03,554
2017-09-13 15:35:56,504
2017-09-14 01:27:36,492
2017-09-14 19:23:12,498
2017-09-15 13:55:32,600
2017-09-16 20:54:45,552
2017-09-17 23:20:33,394
2017-09-18 06:02:53,459
2017-09-18 07:10:28,652
2017-09-19 22:27:51,437
2017-09-23 07:00:31,461
2017-09-25 18:20:43,714
2017-09-25 21:11:37,716
2017-09-26 08:24:21,454
2017-09-26 11:22:55,516
2017-09-26 22:55:36,537
2017-09-29 00:27:31,577
2017-09-29 17:04:28,504
2017-10-01 19:32:38,671
2017-10-02 18:04:45,687
2017-10-04 22:35:35,626
2017-10-05 21:37:01,356
2017-10-06 07:12:15,425
2017-10-08 09:03:16,670
2017-10-08 21:58:36,531
2017-10-10 19:13:37,566
2017-10-10 21:42:18,486
2017-10-11 04:38:50,655
2017-10-11 04:46:39,527
2017-10-11 13:30:06,534
2017-10-11 20:39:45,483
2017-10-13 04:31:24,447
2017-10-14 04:49:10,345
2017-10-14 10:15:38,450
2017-10-14 16:50:12,430
2017-10-14 20:06:05,665
2017-10-15 12:35:57,495
2017-10-17 02:38:47,492
2017-10-18 02:45:31,594
2017-10-18 07:00:36,518
2017-10-19 17:12:23,466
2017-10-19 21:54:49,502
2017-10-21 03:43:55,562
2017-10-24 06:23:31,375
2017-10-24 16:20:13,595
2017-10-24 17:56:59,586
2017-10-26 06:28:35,387
2017-10-27 01:30:56,483
2017-10-27 14:39:39,489
2017-10-29 18:02:48,572
2017-10-30 13:11:54,311
2017-10-30 22:38:26,492
2017-11-01 09:47:04,495
2017-11-01 20:40:11,614
2017-11-02 13:03:34,400
2017-11-03 05:19:40,497
2017-11-05 04:04:09,545
2017-11-05 13:54:48,500
2017-11-07 10:58:04,722
2017-11-08 03:24:19,509
2017-11-08 05:43:21,545
2017-11-08 07:41:53,578
2017-11-08 17:39:06,542
2017-11-10 13:00:10,438
2017-11-12 04:23:44,560
2017-11-14 07:49:58,466
2017-11-17 05:46:58,483
2017-11-19 05:16:33,527
2017-11-19 21:44:55,475
2017-11-21 05:49:53,459
2017-11-21 14:26:51,425
2017-11-21 18:07:21,498
2017-11-22 02:45:27,366
2017-11-22 11:21:12,481
2017-11-24 04:20:40,493
2017-11-24 05:58:56,547
2017-11-24 21:36:08,493
2017-11-25 03:00:30,535
2017-11-25 20:50:09,498
2017-11-26 02:09:26,413
2017-11-27 06:33:44,467
2017-11-27 08:24:00,493
2017-12-02 11:15:53,539
2017-12-03 00:16:02,525
2017-12-03 19:44:19,408
2017-12-05 22:25:21,311
2017-12-06 15:24:46,261
2017-12-09 01:37:57,636
2017-12-10 02:07:58,440
2017-12-10 15:46:32,623
2017-12-10 22:43:46,485
2017-12-11 14:30:35,485
2017-12-11 22:14:48,545
2017-12-12 05:20:45,504
2017-12-12 19:47:58,536
2017-12-13 05:22:27,273
2017-12-13 14:42:14,476
2017-12-16 09:09:15,539
2017-12-16 22:23:13,628
2017-12-17 06:06:47,573
2017-12-18 20:36:37,464
2017-12-21 16:13:15,424
2017-12-21 23:54:42,513
2017-12-22 18:45:10,490
2017-12-25 07:14:11,566
2017-12-26 05:16:14,451
2017-12-26 16:17:21,652
2017-12-27 12:00:40,493
2017-12-29 03:30:08,328
2017-12-29 09:33:19,472
2017-12-30 12:32:41,656
2017-12-30 16:16:32,619
2017-12-30 20:16:03,481
2017-12-30 23:04:07,503
2017-12-31 05:10:07,496
2018-01-01 10:23:43,463
2018-01-02 16:22:50,465
2018-01-03 19:01:14,567
2018-01-05 21:39:22,621
2018-01-06 13:34:08,547
2018-01-07 20:25:26,419
2018-01-08 12:57:05,508
2018-01-08 14:50:24,556
2018-01-09 16:54:18,366
2018-01-10 13:28:45,431
2018-01-10 18:28:33,559
2018-01-11 03:56:43,338
2018-01-12 04:44:56,404
2018-01-12 14:03:23,535
2018-01-13 04:45:13,612
2018-01-13 09:09:11,343
2018-01-14 19:39:14,427
2018-01-15 06:52:39,352
2018-01-15 15:35:17,433
2018-01-17 12:28:26,574
2018-01-18 12:24:38,450
2018-01-19 09:05:24,475
2018-01-19 19:25:31,757
2018-01-20 21:57:37,473
2018-01-21 10:22:57,459
2018-01-22 08:56:31,599
2018-01-22 10:55:55,489
2018-01-22 13:12:03,695
2018-01-22 16:03:37,636
2018-01-23 15:52:28,487
2018-01-24 22:00:44,541
2018-01-25 10:33:13,541
2018-01-28 16:05:38,533
2018-01-29 07:30:18,685
2018-01-29 09:06:00,485
2018-01-30 04:48:55,399
2018-01-30 08:16:54,551
2018-01-30 09:57:42,670
2018-01-30 16:19:49,350
2018-01-30 19:26:33,480
2018-02-02 08:11:45,607
2018-02-02 13:57:09,536
2018-02-03 15:59:12,404
2018-02-06 03:21:35,457
2018-02-06 08:35:25,507
2018-02-06 08:49:20,481
2018-02-07 06:04:14,499
2018-02-07 11:05:42,580
2018-02-08 02:07:07,481
2018-02-08 18:43:17,457
2018-02-09 03:09:44,461
2018-02-10 06:52:25,410
2018-02-10 08:47:36,406
2018-02-10 12:14:17,415
2018-02-11 15:39:48,464
2018-02-11 18:23:38,508
2018-02-12 00:35:43,445
2018-02-12 19:45:28,431
2018-02-14 06:58:33,480
2018-02-14 17:49:59,397
2018-02-14 18:15:20,406
2018-02-14 20:12:16,488
2018-02-16 11:00:02,613
