time,steps
2017-07-04 21:33:22,13
2017-07-04 22:21:36,15
2017-07-05 01:34:30,17
2017-07-06 08:11:43,22
2017-07-06 14:58:38,24
2017-07-07 05:34:01,17
2017-07-08 20:09:03,15
2017-07-08 23:27:58,19
2017-07-10 01:31:12,18
2017-07-11 20:05:18,17
2017-07-12 01:37:36,19
2017-07-12 10:17:15,15
2017-07-12 11:44:33,16
2017-07-12 18:50:39,18
2017-07-13 18:50:43,19
2017-07-14 17:00:36,22
2017-07-14 17:38:06,12
2017-07-16 03:32:22,10
2017-07-16 18:34:13,18
2017-07-17 04:33:37,19
2017-07-17 14:36:11,11
2017-07-17 16:03:46,13
2017-07-18 16:20:08,17
2017-07-18 16:53:53,17
2017-07-18 20:49:19,14
2017-07-18 22:39:39,13
2017-07-19 11:52:01,13
2017-07-20 04:16:35,22
2017-07-20 12:50:08,14
2017-07-20 14:36:07,20
2017-07-21 07:59:43,12
2017-07-22 06:50:15,17
2017-07-22 12:33:21,20
2017-07-23 13:40:58,8
2017-07-24 20:45:02,12
2017-07-25 05:01:28,22
2017-07-25 12:49:46,23
2017-07-25 16:28:06,15
2017-07-25 17:08:29,12
2017-07-26 08:35:00,23
2017-07-26 14:56:23,20
2017-07-27 07:21:01,14
2017-07-27 10:23:35,19
2017-07-28 15:27:22,20
2017-07-29 14:52:30,18
2017-07-30 07:06:57,19
2017-08-01 06:59:49,17
2017-08-01 19:40:50,13
2017-08-02 09:24:09,24
2017-08-03 04:43:15,28
2017-08-03 20:22:05,15
2017-08-04 08:19:28,13
2017-08-04 08:42:02,21
2017-08-05 07:26:16,20
2017-08-06 00:18:49,16
2017-08-06 01:17:19,13
2017-08-06 08:29:23,10
2017-08-06 08:48:52,17
2017-08-06 18:04:31,20
2017-08-06 19:46:43,21
2017-08-06 22:35:57,20
2017-08-07 10:51:10,15
2017-08-08 09:14:53,13
2017-08-11 03:09:29,16
2017-08-11 23:00:25,16
2017-08-12 03:34:36,16
2017-08-12 06:40:02,13
2017-08-12 18:55:53,11
2017-08-14 14:20:33,20
2017-08-17 12:02:21,20
2017-08-18 05:57:26,16
2017-08-19 20:01:56,13
2017-08-19 23:35:15,22
2017-08-22 12:13:01,12
2017-08-23 00:29:05,12
2017-08-24 09:06:25,10
2017-08-26 22:43:26,16
2017-08-28 04:11:15,20
2017-08-28 13:31:42,11
2017-08-29 02:59:12,15
2017-08-30 05:22:51,19
2017-08-31 13:08:26,12
2017-08-31 20:00:29,19
2017-08-31 20:00:39,19
2017-08-31 21:58:13,9
2017-09-01 19:17:02,25
2017-09-01 23:13:41,7
2017-09-02 21:06:15,18
2017-09-03 02:03:11,10
2017-09-03 18:16:01,19
2017-09-05 16:33:11,15
2017-09-05 18:40:07,18
2017-09-05 19:31:38,11
2017-09-06 03:05:43,18
2017-09-06 03:51:46,12
2017-09-06 11:25:36,20
2017-09-07 16:35:44,15
2017-09-08 05:01:28,20
2017-09-09 05:19:15,11
2017-09-09 15:48:45,22
2017-09-10 17:32:49,22
2017-09-11 22:53:03,18
2017-09-12 15:43:57,13
2017-09-13 13:45:05,20
2017-09-14 00:25:43,10
2017-09-15 19:27:58,23
2017-09-16 02:29:49,17
2017-09-16 02:34:27,13
2017-09-16 17:38:37,20
2017-09-17 03:26:15,23
2017-09-17 04:07:30,17
2017-09-17 11:12:25,21
2017-09-18 18:01:05,18
2017-09-19 16:47:16,11
2017-09-19 18:36:14,10
2017-09-20 15:53:14,12
2017-09-20 18:55:15,19
2017-09-21 02:01:33,14
2017-09-21 09:28:27,11
2017-09-22 06:43:41,12
2017-09-22 16:56:38,16
2017-09-22 21:20:50,17
2017-09-24 12:07:44,17
2017-09-24 13:36:07,21
2017-09-24 15:54:22,16
2017-09-25 07:27:21,25
2017-09-26 06:37:30,16
2017-09-26 09:02:48,7
2017-09-28 09:38:50,12
2017-09-28 10:34:35,14
2017-09-29 14:52:50,15
2017-10-04 16:03:30,15
2017-10-05 17:19:11,15
2017-10-05 21:05:27,14
2017-10-06 09:33:10,9
2017-10-06 13:52:33,10
2017-10-07 01:08:19,12
2017-10-07 11:16:07,12
2017-10-07 22:29:14,14
2017-10-08 00:21:36,18
2017-10-08 10:09:49,15
2017-10-08 15:08:50,15
2017-10-08 16:17:11,15
2017-10-09 00:52:11,20
2017-10-09 03:57:48,15
2017-10-09 05:45:51,9
2017-10-09 09:43:06,12
2017-10-11 01:39:05,21
2017-10-11 03:20:11,20
2017-10-11 15:06:25,23
2017-10-12 01:34:55,15
2017-10-12 17:21:47,15
2017-10-13 00:23:00,19
2017-10-14 00:49:58,11
2017-10-14 21:55:09,14
2017-10-15 11:00:21,17
2017-10-15 13:52:35,17
2017-10-15 23:54:11,16
2017-10-16 08:04:59,12
2017-10-16 13:36:47,14
2017-10-16 17:17:09,16
2017-10-16 19:46:48,13
2017-10-17 14:31:03,8
2017-10-18 10:07:45,11
2017-10-18 12:19:14,20
2017-10-18 16:43:52,18
2017-10-19 05:53:06,17
2017-10-19 10:56:50,12
2017-10-20 11:51:21,20
2017-10-22 15:28:49,15
2017-10-23 15:00:53,13
2017-10-24 01:28:06,22
2017-10-24 09:19:23,12
2017-10-26 00:13:14,17
2017-10-26 05:07:03,8
2017-10-26 09:24:05,13
2017-10-26 13:11:37,11
2017-10-26 18:51:16,16
2017-10-27 01:38:42,16
2017-10-27 18:07:39,11
2017-10-28 06:24:17,22
2017-10-29 08:54:58,12
2017-10-30 16:05:08,14
2017-10-31 06:45:31,9
2017-10-31 15:56:47,21
2017-10-31 19:35:05,16
2017-10-31 20:36:21,13
2017-11-01 10:24:22,11
2017-11-03 00:13:41,9
2017-11-03 16:18:37,27
2017-11-04 08:47:24,16
2017-11-04 09:55:05,15
2017-11-05 23:42:18,23
2017-11-06 07:32:49,15
2017-11-07 08:22:12,19
2017-11-07 12:25:27,19
2017-11-08 02:46:49,14
2017-11-08 07:30:36,22
2017-11-08 08:41:03,13
2017-11-08 15:45:37,19
2017-11-09 13:05:06,13
2017-11-09 17:59:51,15
2017-11-10 18:23:13,13
2017-11-11 00:06:00,7
2017-11-11 08:57:59,16
2017-11-12 03:08:45,16
2017-11-12 16:18:25,18
2017-11-12 19:37:35,18
2017-11-15 10:16:17,11
2017-11-15 15:08:55,13
2017-11-16 06:47:04,13
2017-11-16 07:32:48,12
2017-11-16 08:06:15,12
2017-11-16 17:17:02,17
2017-11-16 19:50:11,12
2017-11-17 11:18:21,18
2017-11-17 19:04:43,18
2017-11-18 18:36:04,11
2017-11-18 20:49:06,21
2017-11-20 21:44:12,12
2017-11-21 18:01:18,10
2017-11-21 18:11:09,12
2017-11-21 23:37:20,17
2017-11-22 05:35:10,16
2017-11-22 11:48:07,10
2017-11-23 12:53:28,9
2017-11-24 14:43:31,20
2017-11-25 02:49:57,12
2017-11-25 17:46:42,10
2017-11-26 04:52:44,11
2017-11-27 07:52:34,11
2017-11-28 03:00:50,14
2017-11-28 13:31:16,8
2017-11-28 18:54:29,19
2017-11-29 20:22:57,10
2017-11-30 04:36:30,13
2017-12-01 13:34:06,14
2017-12-02 22:49:31,20
2017-12-03 03:17:27,9
2017-12-03 17:40:52,21
2017-12-04 01:39:01,12
2017-12-04 04:54:44,8
2017-12-05 00:06:48,15
2017-12-05 09:08:19,22
2017-12-05 11:15:08,23
2017-12-06 20:31:04,9
2017-12-07 00:23:21,21
2017-12-08 00:34:10,18
2017-12-08 02:22:43,20
2017-12-08 14:55:48,23
2017-12-08 20:24:07,10
2017-12-08 23:36:18,20
2017-12-09 06:34:16,12
2017-12-10 08:15:17,2
2017-12-10 18:38:08,18
2017-12-12 05:35:25,14
2017-12-12 16:28:20,13
2017-12-14 10:54:06,15
2017-12-14 11:39:33,11
2017-12-14 11:50:36,16
2017-12-14 13:24:51,15
2017-12-15 03:02:46,13
2017-12-15 20:56:54,9
2017-12-16 21:43:27,4
2017-12-18 00:42:40,13
2017-12-18 15:26:14,23
2017-12-18 18:35:18,16
2017-12-19 16:56:45,21
2017-12-19 21:44:53,16
2017-12-20 16:28:01,12
2017-12-20 18:29:58,18
2017-12-22 02:24:49,11
2017-12-22 09:42:36,23
2017-12-22 18:02:03,19
2017-12-22 23:43:42,11
2017-12-23 01:33:41,24
2017-12-23 08:57:50,10
2017-12-23 12:00:31,16
2017-12-23 16:49:29,19
2017-12-23 22:29:34,11
2017-12-24 01:24:33,19
2017-12-25 21:15:08,5
2017-12-26 11:31:15,12
2017-12-28 10:57:39,17
2017-12-29 14:44:25,16
2017-12-29 20:53:32,17
2017-12-29 23:13:49,11
2017-12-30 05:21:39,14
2017-12-30 18:25:31,16
2017-12-30 20:54:24,16
2018-01-01 21:57:10,16
2018-01-03 11:38:24,10
2018-01-04 07:03:15,18
2018-01-04 08:05:55,26
2018-01-04 17:47:13,17
2018-01-04 21:25:14,19
2018-01-05 00:48:48,16
2018-01-05 08:38:21,12
2018-01-05 17:14:36,16
2018-01-05 22:20:06,15
2018-01-06 00:16:29,17
2018-01-06 06:51:59,13
2018-01-06 16:21:52,19
2018-01-06 22:46:19,21
2018-01-07 17:21:13,21
2018-01-08 01:08:10,14
2018-01-08 06:55:20,19
2018-01-10 01:08:50,13
2018-01-10 06:30:54,12
2018-01-10 14:54:16,13
2018-01-11 20:32:18,17
2018-01-12 01:33:12,18
2018-01-12 03:28:48,11
2018-01-12 13:21:22,13
2018-01-12 18:57:57,15
2018-01-12 23:56:32,17
2018-01-13 05:37:20,15
2018-01-13 20:21:02,12
2018-01-15 00:46:42,12
2018-01-15 09:07:35,8
2018-01-15 15:34:04,20
2018-01-15 23:49:12,14
2018-01-16 07:46:36,15
2018-01-16 16:21:15,11
2018-01-17 03:32:14,10
2018-01-18 03:38:06,11
2018-01-18 14:13:39,16
2018-01-18 16:40:11,12
2018-01-18 20:48:38,14
2018-01-19 12:59:57,20
2018-01-19 23:58:54,20
2018-01-21 00:45:27,10
2018-01-21 02:35:33,19
2018-01-21 11:39:23,20
2018-01-21 16:12:48,20
2018-01-21 18:16:08,12
2018-01-22 07:28:19,18
2018-01-22 20:13:58,18
2018-01-23 00:03:57,15
2018-01-23 11:00:14,14
2018-01-23 23:27:12,15
2018-01-24 18:18:22,16
2018-01-24 22:09:43,17
2018-01-25 00:22:45,10
2018-01-25 09:00:43,18
2018-01-26 11:39:46,17
2018-01-26 13:23:00,15
2018-01-26 17:27:52,16
2018-01-26 22:51:30,11
2018-01-28 05:17:01,12
2018-01-28 14:35:10,16
2018-01-28 15:50:11,12
2018-01-29 00:08:48,16
2018-01-29 11:20:01,19
2018-01-30 01:52:27,12
2018-02-01 06:09:02,24
2018-02-01 12:31:32,10
2018-02-01 13:15:09,13
2018-02-02 00:49:06,11
2018-02-02 10:40:27,17
2018-02-04 23:51:45,20
2018-02-05 17:15:43,18
2018-02-05 18:57:37,20
2018-02-07 05:39:35,22
2018-02-08 11:22:29,15
2018-02-08 22:14:46,15
2018-02-09 01:20:14,14
2018-02-09 10:52:56,14
2018-02-09 16:18:37,21
2018-02-10 00:38:48,18
2018-02-11 06:09:16,12
2018-02-11 12:46:32,13
2018-02-11 13:45:07,15
2018-02-13 07:55:45,19
2018-02-13 18:44:13,18
2018-02-14 03:38:21,12
2018-02-15 03:26:17,9
2018-02-15 21:23:59,6
2018-02-16 07:33:46,18
2018-02-16 10:38:54,11
2018-02-16 16:53:04,12
2018-02-16 18:35:50,17
2018-02-17 00:18:16,15
2018-02-17 10:58:49,14
