time,steps
2017-05-02 12:11:06,572
2017-05-02 15:21:52,556
2017-05-02 18:05:02,412
2017-05-02 18:50:39,536
2017-05-02 20:05:04,704
2017-05-02 23:34:07,482
2017-05-03 22:25:14,566
2017-05-04 19:02:45,525
2017-05-05 02:37:09,442
2017-05-05 14:12:23,526
2017-05-06 15:13:35,657
2017-05-08 20:55:10,603
2017-05-10 06:55:31,609
2017-05-10 09:15:24,420
2017-05-10 18:27:32,563
2017-05-10 18:56:48,629
2017-05-12 15:33:29,459
2017-05-14 05:04:03,553
2017-05-15 00:37:41,398
2017-05-16 08:56:23,504
2017-05-17 06:37:57,559
2017-05-17 14:02:27,729
2017-05-17 21:47:49,508
2017-05-19 13:03:42,603
2017-05-20 00:10:50,436
2017-05-20 14:11:26,523
2017-05-20 17:33:13,498
2017-05-20 23:06:03,500
2017-05-22 19:29:29,406
2017-05-24 00:09:27,587
2017-05-24 23:38:02,560
2017-05-24 23:56:44,372
2017-05-27 09:28:01,498
2017-05-28 01:31:49,600
2017-05-28 11:13:16,515
2017-05-28 17:00:49,425
2017-05-29 06:53:32,500
2017-05-29 18:34:20,666
2017-05-30 01:08:19,504
2017-05-31 03:24:41,570
2017-05-31 03:57:28,571
2017-05-31 09:15:05,422
2017-05-31 10:55:21,609
2017-06-01 06:49:45,555
2017-06-01 15:27:55,460
2017-06-02 18:40:37,689
2017-06-02 19:44:39,469
2017-06-03 20:25:58,513
2017-06-05 21:05:37,406
2017-06-06 10:39:05,391
2017-06-06 19:18:33,604
2017-06-07 23:17:23,720
2017-06-08 02:34:23,401
2017-06-08 23:41:25,281
2017-06-09 18:20:36,472
2017-06-10 18:35:42,356
2017-06-10 20:44:43,530
2017-06-11 05:08:39,449
2017-06-12 16:43:17,362
2017-06-12 19:52:19,618
2017-06-14 11:38:50,659
2017-06-15 06:17:38,378
2017-06-15 11:34:58,574
2017-06-17 01:02:04,556
2017-06-17 16:49:59,625
2017-06-20 05:27:19,401
2017-06-20 14:02:39,403
2017-06-20 16:23:56,571
2017-06-20 22:01:06,449
2017-06-21 09:23:23,513
2017-06-21 10:31:38,551
2017-06-22 16:36:31,670
2017-06-22 16:56:24,395
2017-06-23 06:57:58,476
2017-06-26 00:25:43,533
2017-06-27 14:13:07,450
2017-06-28 04:24:12,536
2017-06-28 19:26:36,534
2017-06-28 23:17:29,480
2017-06-29 05:21:25,482
2017-06-29 18:23:30,408
2017-06-29 19:25:15,452
2017-06-30 04:18:12,336
2017-07-01 12:24:20,675
2017-07-01 13:20:20,449
2017-07-01 22:46:39,363
2017-07-04 11:36:39,417
2017-07-06 08:38:14,494
2017-07-06 14:44:00,593
2017-07-07 08:02:16,546
2017-07-08 11:18:27,501
2017-07-08 17:44:49,537
2017-07-09 23:26:48,620
2017-07-12 10:12:21,416
2017-07-12 15:10:42,624
2017-07-14 11:24:05,370
2017-07-14 14:07:51,571
2017-07-15 08:38:10,603
2017-07-15 20:28:28,533
2017-07-17 05:38:36,586
2017-07-18 10:35:16,508
2017-07-19 10:08:18,681
2017-07-19 20:39:04,518
2017-07-21 04:12:30,341
2017-07-21 13:48:10,430
2017-07-22 11:17:51,586
2017-07-24 22:48:27,413
2017-07-25 09:45:30,533
2017-07-25 12:45:35,464
2017-07-26 05:18:38,385
2017-07-26 06:37:38,627
2017-07-26 12:58:03,590
2017-07-26 20:16:10,449
2017-07-27 04:21:00,574
2017-07-28 00:40:55,428
2017-07-28 03:15:56,444
2017-07-29 09:44:31,603
2017-07-29 23:00:38,459
2017-07-30 08:06:39,513
2017-08-02 02:09:50,497
2017-08-03 03:40:05,499
2017-08-06 07:23:55,300
2017-08-06 08:04:19,495
2017-08-08 09:11:15,484
2017-08-08 12:07:29,562
2017-08-08 15:57:08,349
2017-08-09 03:30:54,439
2017-08-10 13:37:24,229
2017-08-10 14:58:30,649
2017-08-10 16:48:06,652
2017-08-11 07:22:54,260
2017-08-12 04:00:06,418
2017-08-12 12:05:45,398
2017-08-14 02:51:31,404
2017-08-14 14:53:58,381
2017-08-14 18:41:46,594
2017-08-15 02:09:17,716
2017-08-16 02:58:23,349
2017-08-17 01:34:44,356
2017-08-17 04:32:02,417
2017-08-19 05:19:00,603
2017-08-23 23:09:13,642
2017-08-24 12:34:10,486
2017-08-24 12:45:15,644
2017-08-25 05:28:58,334
2017-08-25 16:02:43,621
2017-08-26 09:12:00,556
2017-08-28 04:50:46,665
2017-08-29 20:18:13,551
2017-08-31 03:58:46,587
2017-08-31 14:08:17,516
2017-08-31 20:15:08,528
2017-09-01 16:08:08,478
2017-09-05 06:45:12,684
2017-09-06 05:28:45,536
2017-09-06 06:12:54,402
2017-09-09 04:35:51,570
2017-09-09 22:20:29,687
2017-09-10 04:39:03,592
2017-09-10 15:31:00,513
2017-09-10 17:10:33,688
2017-09-10 19:10:06,515
2017-09-14 05:42:49,546
2017-09-14 10:14:54,523
2017-09-14 12:22:10,301
2017-09-15 22:24:37,541
2017-09-16 01:04:45,571
2017-09-17 10:26:08,209
2017-09-18 04:55:35,671
2017-09-20 09:16:14,381
2017-09-20 19:13:52,449
2017-09-20 21:14:21,616
2017-09-20 22:27:18,288
2017-09-21 12:10:27,586
2017-09-21 16:13:00,604
2017-09-23 10:15:26,802
2017-09-25 12:54:00,547
2017-09-25 22:07:12,409
2017-09-28 04:10:04,486
2017-09-28 14:38:44,402
2017-09-29 01:19:18,531
2017-09-30 10:32:34,478
2017-09-30 14:57:53,732
2017-10-01 02:02:12,724
2017-10-01 08:50:38,556
2017-10-02 10:39:52,486
2017-10-03 10:49:14,556
2017-10-03 14:35:14,490
2017-10-06 16:41:01,296
2017-10-08 00:21:42,587
2017-10-08 11:21:59,530
2017-10-09 04:15:39,507
2017-10-13 05:23:53,568
2017-10-13 17:54:03,567
2017-10-18 01:51:31,613
2017-10-18 17:12:54,600
2017-10-20 00:01:01,455
2017-10-20 08:33:45,463
2017-10-20 12:29:40,632
2017-10-22 09:18:43,374
2017-10-23 06:34:45,556
2017-10-23 10:23:56,537
2017-10-23 21:16:15,547
2017-10-24 21:58:35,579
2017-10-25 20:24:05,384
2017-10-26 04:32:04,527
2017-10-26 09:41:06,297
2017-10-26 19:05:00,479
2017-10-27 22:02:02,596
2017-10-29 19:02:59,456
2017-10-30 06:53:28,485
2017-11-01 17:30:40,418
2017-11-03 00:55:33,615
2017-11-03 12:02:25,566
2017-11-03 12:32:33,486
2017-11-04 00:49:03,401
2017-11-05 23:57:47,481
2017-11-06 14:34:53,454
2017-11-06 18:00:21,517
2017-11-09 12:32:52,625
2017-11-09 19:36:31,514
2017-11-09 21:13:52,486
2017-11-10 16:42:55,524
2017-11-11 01:45:52,560
2017-11-13 17:49:27,453
2017-11-14 18:45:40,342
2017-11-14 21:09:35,453
2017-11-16 04:28:14,503
2017-11-17 02:22:53,404
2017-11-19 11:40:01,546
2017-11-19 15:43:58,535
2017-11-20 02:45:12,509
2017-11-20 05:46:40,486
2017-11-20 20:00:46,605
2017-11-21 07:39:09,508
2017-11-21 17:08:13,668
2017-11-23 01:44:42,562
2017-11-26 18:44:01,465
2017-11-27 14:49:59,537
2017-11-27 16:01:05,568
2017-11-30 00:02:08,617
2017-11-30 05:39:51,555
2017-11-30 07:15:48,577
2017-12-02 02:38:36,436
2017-12-05 12:43:03,719
2017-12-06 22:28:28,347
2017-12-07 11:30:50,432
2017-12-09 04:42:21,500
2017-12-10 22:53:53,519
2017-12-11 11:43:56,408
2017-12-11 12:30:10,439
2017-12-12 02:15:13,592
2017-12-12 21:34:38,485
2017-12-15 12:48:28,501
2017-12-15 20:45:06,651
2017-12-16 00:02:56,409
2017-12-16 19:33:44,418
2017-12-21 10:49:19,552
2017-12-21 10:56:08,441
2017-12-22 00:22:08,475
2017-12-22 07:00:39,575
2017-12-23 05:41:31,515
2017-12-23 10:45:00,564
2017-12-24 03:46:55,346
2017-12-25 13:06:21,526
2017-12-26 04:22:15,424
2017-12-26 08:20:11,292
2017-12-26 18:07:47,353
2017-12-27 02:14:38,564
2017-12-27 03:48:46,539
2017-12-27 18:14:01,566
2017-12-28 20:27:01,535
2017-12-29 08:40:26,657
2018-01-02 11:54:50,516
2018-01-04 01:25:59,510
2018-01-04 04:11:49,448
2018-01-05 20:27:27,492
2018-01-06 01:19:55,461
2018-01-06 07:20:05,561
2018-01-06 08:45:26,590
2018-01-06 14:28:58,431
2018-01-06 15:12:54,394
2018-01-07 19:51:06,292
2018-01-08 06:19:42,561
2018-01-09 14:44:49,619
2018-01-10 04:45:04,441
2018-01-11 01:22:39,553
2018-01-11 17:03:01,382
2018-01-12 04:00:04,358
2018-01-12 19:33:57,379
2018-01-13 01:21:48,484
2018-01-13 05:23:34,488
2018-01-13 18:46:27,521
2018-01-15 15:50:29,511
2018-01-19 19:53:44,447
2018-01-20 20:31:43,632
2018-01-21 03:36:06,524
2018-01-21 05:43:49,220
2018-01-21 06:20:25,616
2018-01-22 16:21:05,520
2018-01-25 22:38:05,486
2018-01-27 08:44:01,509
2018-01-28 10:36:18,501
2018-01-28 11:00:03,395
2018-01-29 06:52:16,553
2018-01-30 03:58:12,525
2018-02-01 08:08:37,606
2018-02-02 02:08:28,667
2018-02-02 23:23:29,482
2018-02-03 18:04:47,423
2018-02-04 01:22:32,472
2018-02-06 00:54:19,281
2018-02-06 02:27:24,448
2018-02-09 07:17:27,503
2018-02-11 08:34:56,359
2018-02-15 09:06:43,602
2018-02-15 11:41:09,460
2018-02-17 03:42:42,723
2018-02-17 08:31:44,454
